English,German
English: GetMilliSecond(DateTime) Extracts milliseconds from the defined DateTime.,GetMilliSecond (DatumUhrzeit) Extrahiert die Milisekunden aus dem Datum/Uhrzeit-Parameter.
English: GetMinute(DateTime) Extracts minutes from the defined DateTime.,GetMinute (DatumUhrzeit) Extrahiert die Minuten aus dem Datum/Uhrzeit-Parameter.
English: GetMonth(DateTime) Extracts a month from the defined DateTime.,GetMonth (DatumUhrzeit) Extrahiert den Monat aus dem Datum/Uhrzeit-Parameter.
English: GetSecond(DateTime) Extracts seconds from the defined DateTime.,GetSecond (DatumUhrzeit) Extrahiert die Sekunden aus dem Datum/Uhrzeit-Parameter.
English: GetTimeOfDay(DateTime) Extracts the time of the day from the defined DateTime in ticks.,GetTimeOfDay (DatumUhrzeit) Extrahiert die Tageszeit aus der definierten DateTime in ticks.
English: GetYear(DateTime) Extracts a year from the defined DateTime.,GetYear (DatumUhrzeit) Extrahiert das Jahr aus dem Datum/Uhrzeit-Parameter.
English: Iif(Expression TruePart FalsePart) Returns either TruePart or FalsePart depending on the evaluation of the Boolean Expression.,Iif (Ausdruck  WahrerTeil FalscherTeil) Gibt entweder den wahren oder den falschen Teil zurück abhängig von der Auswertung des Booleschen Ausdrucks.
English: Insert(String1 StartPosition String2) Inserts String2 into String1 at the position specified by StartPositon,Insert(String1 StartPosition String2) Fügt Zeichenfolge String2 in Zeichenfolge String1 ein  und zwar an jener Stelle die im Parameter StartPosition angegeben ist.
English: IsNull(Value) Returns True if the specified Value is NULL.,"IsNull (Wert) Gibt ""wahr"" zurück wenn der angegebene Wert NULL ist."
English: IsNullOrEmpty(String) Returns True if the specified String object is NULL or an empty string; otherwise False is returned.,"IsNullOrEmpty (String) Gibt ""wahr"" oder eine leere Zeichenfolge zurück  wenn das angegebene String Objekt NULL ist andernfalls wird ""falsch"" zurückgegeben."
English: Len(Value) Returns an integer containing either the number of characters in a string or the nominal number of bytes required to store a variable.,Len (Wert) Gibt eine ganze Zahl zurück oder die nominelle Anzahl von Bytes die benötigt wird um eine Variable zu speichern.
English: Log(Value) Returns the natural logarithm of a specified number.,Log (Wert) Gibt den natürlichen Logarithmus der angegebenen Zahl zurück.
English: Log(Value  Base) Returns the logarithm of a specified number in a specified Base.,Log (Wert  Basis) Gibt den Logarithmus zur spezifizierten Basis der angegebenen Zahl zurück.
English: Log10(Value) Returns the base 10 logarithm of a specified number.,Log10 (Wert) Gibt den Logarithmus zur Basis 10 der angegebenen Zahl zurück.
English: Lower(String) Returns the String in lowercase.,Lower (String) Bringt die Zeichenfolge in Kleinbuchstaben zurück.
English: Now() Returns the current system date and time.,Now () Stellt das aktuelle Systemdatum und die Uhrzeit zurück.
English: PadLeft(String Length) Left-aligns characters in the defined string  padding its left side with white space characters up to a specified total length.,PadLeft(String Length) Richtet die Zeichen in der definierten Zeichenkette links aus und füllt ihre linke Seite mit Leerzeichen bis zu einer bestimmten Gesamtlänge auf.
English: PadLeft(String Length Char) Left-aligns characters in the defined string padding its left side with the specified Char up to a specified total length.,PadLeft(String Length Char) Richtet die Zeichen in der definierten Zeichenkette links aus und füllt deren linke Seite mit dem angegebenen Char bis zu einer bestimmten Gesamtlänge auf.
English: PadRight(String Length) Right-aligns characters in the defined string  padding its left side with white space characters up to a specified total length.,PadRight(String Length) Richtet die Zeichen in der definierten Zeichenkette rechts aus und füllt ihre linke Seite mit Leerzeichen bis zu einer bestimmten Gesamtlänge auf.
English: PadRight(String Length Char) Right-aligns characters in the defined string padding its left side with the specified Char up to a specified total length.,PadRight(String Length Char) Richtet Zeichen in der definierten Zeichenkette rechts aus und füllt deren linke Seite mit dem angegebenen Char bis zu einer bestimmten Gesamtlänge auf.
English: Power(Value Power) Returns a specified number raised to a specified power.,Potenz(Wert Potenz) Gibt eine angegebene Zahl in einer angegebenen Potenz wieder.
English: Replace(String SubString2 String3) Returns a copy of String1 in which SubString2 has been replaced with String3.,"Replace(String SubString2 String3) Gibt eine Kopie von String1 wieder, in der SubString2 durch String3 ersetzt wurde."
English: Reverse(String) Reverses the order of elements within a string.,Reverse(String) Kehrt die Reihenfolge der Elemente innerhalb einer Zeichenkette um.
English: Rnd() Returns a random number that is less than 1 but greater than or equal to zero.,"Rnd() Gibt eine Zufallszahl zurück, die kleiner als 1, aber größer oder gleich Null ist."
English: Round(Value) Rounds the given value to the nearest integer.,Round(Value) Rundet den angegebenen Wert auf die nächstliegende Ganzzahl.
English: Round(Value Precision) Rounds the given value to the nearest integer or to a specified number of decimal places.,Round(Value Precision) Rundet den angegebenen Wert auf die nächste Ganzzahl oder auf eine bestimmte Anzahl von Dezimalstellen.
English: Sign(Value) Returns the positive (+1) zero (0) or negative (-1) sign of the given expression.,Vorzeichen(Wert) Gibt das positive (+1) Null (0) oder negative (-1) Vorzeichen des angegebenen Ausdrucks wieder.
English: Sin(Value) Returns the sine of the angle defined in radians.,Sin(Wert) Gibt den Sinus des Winkels im Bogenmaß an.
English: Sinh(Value) Returns the hyperbolic sine of the angle defined in radians.,Sinh (Wert) Gibt den hyperbolischen Sinus des Winkels im Bogenmaß zurück.
English: Sqr(Value) Returns the square root of a given number.,Sqr (Wert) Gibt die Quadratwurzel aus der angebenen Zahl zurück.
English: Substring(String StartPosition Length) Retrieves a substring from String. The substring starts at StartPosition and has the specified Length.,Substring(String StartPosition Länge) Ruft eine Teilzeichenkette aus String ab. Die Teilzeichenkette beginnt an StartPosition und hat die angegebene Länge.
English: Substring(String StartPosition) Retrieves a substring from String. The substring starts at StartPosition.,Substring(String StartPosition) Ruft eine Teilzeichenkette von String ab. Die Teilzeichenkette beginnt an StartPosition.
English: Tan(Value) Returns the tangent of the angle defined in radians.,Tan (Wert) Gibt den Tangens des Winkels im Bogenmaß zurück.
English: Tanh(Value) Returns the hyperbolic tangent of the angle defined in radians., Tanh (Wert) Gibt den hyperbolischen Tangens des Winkels im Bogenmaß zurück.
English: Today() Returns the current date. Regardless of the actual time this function returns midnight of the current date.,Today() Gibt das aktuelle Datum zurück. Unabhängig von der tatsächlichen Uhrzeit gibt diese Funktion Mitternacht des aktuellen Datums zurück.
English: ToInt(Value) Converts Value to an equivalent 32-bit signed integer.,ToInt (Wert) Konvertiert den Wert auf eine äquivalente 32-Bit-Ganzzahl.
English: ToLong(Value) Converts Value to an equivalent 64-bit signed integer.,ToLong (Wert) Konvertiert den Wert auf eine äquivalente 64-Bit-Ganzzahl.
English: ToFloat(Value) Converts Value to an equivalent 32-bit single-precision floating-point number., ToFloat(Value) Konvertiert Wert in eine entsprechende 32-Bit-Genauigkeit-Gleitkommazahl.
English: ToDouble(Value) Converts Value to an equivalent 64-bit double-precision floating-point number.,ToDouble(Value) Konvertiert Wert in eine entsprechende 64-Bit doppeltgenaue Gleitkommazahl.
English: ToDecimal(Value) Converts Value to an equivalent decimal number.,ToDecimal (Wert) Konvertiert den Wert zu einer äquivalenten Dezimalzahl.
English: ToStr(Value) Returns a string representation of an object.,ToStr (Wert) Gibt eine String-Darstellung des Objekts zurück.
English: Trim(String) Removes all leading and trailing SPACE characters from String.,Entfernt alle führenden und abschließenden Leerzeichen aus der Zeichenfolge
English: Upper(String) Returns String in uppercase.,Upper (String) Gibt die Zeichenfolge in Großbuchstaben zurück.
English: UtcNow() Returns the current system date and time expressed as Coordinated Universal Time (UTC).,UtcNow() Gibt das aktuelle Systemdatum und die Uhrzeit als Coordinated Universal Time (UTC) zurück.
English: LocalDateTimeDayAfterTomorrow() Returns a date-time value corresponding to the day after Tomorrow.,"LocalDateTimeDayAfterTomorrow() Gibt einen Datumszeitwert zurück, der dem Tag nach dem morgigen Tag entspricht."
English: LocalDateTimeLastWeek() Returns a date-time value corresponding to the first day of the previous week.,"LocalDateTimeLastWeek() Gibt einen Datumszeitwert zurück, der dem ersten Tag der Vorwoche entspricht."
English: LocalDateTimeNextMonth() Returns a date-time value corresponding to the first day of next month.,"LocalDateTimeNextMonth() Gibt einen Datumszeitwert zurück, der dem ersten Tag des nächsten Monats entspricht."
English: LocalDateTimeNextWeek() Returns a date-time value corresponding to the first day of the following week.,"LocalDateTimeNextWeek() Gibt einen Datumszeitwert zurück, der dem ersten Tag der folgenden Woche entspricht."
English: LocalDateTimeNextYear() Returns a date-time value corresponding to the first day of the following year.,"LocalDateTimeNextYear() Gibt einen Datumszeitwert zurück, der dem ersten Tag des folgenden Jahres entspricht."
English: LocalDateTimeNow() Returns a date-time value corresponding to the current moment in time.,"LocalDateTimeNow() Gibt einen Datums-Zeit-Wert zurück, der dem aktuellen Zeitpunkt entspricht."
English: LocalDateTimeThisMonth() Returns a date-time value corresponding to the first day of the current month.,"LocalDateTimeThisMonth() Gibt einen Datumszeitwert zurück, der dem ersten Tag des aktuellen Monats entspricht."
English: LocalDateTimeThisWeek() Returns a date-time value corresponding to the first day of the current week.,LocalDateTimeThisWeek() Returns a date-time value corresponding to the first day of the current week.
English: LocalDateTimeThisYear() Returns a date-time value corresponding to the first day of the current year.,"LocalDateTimeThisYear() Gibt einen Datumszeitwert zurück, der dem ersten Tag des aktuellen Jahres entspricht."
English: LocalDateTimeToday() Returns a date-time value corresponding to Today.,"LocalDateTimeToday() Gibt einen Datums-Zeit-Wert zurück, der dem heutigen Tag entspricht."
English: LocalDateTimeTomorrow() Returns a date-time value corresponding to Tomorrow.,"LocalDateTimeTomorrow() Gibt einen Datumszeitwert zurück, der dem morgigen Tag entspricht."
English: LocalDateTimeTwoWeeksAway() Returns a date-time value corresponding to the first day of the week that is after next week.,"LocalDateTimeTwoWeeksAway() Gibt einen Datums-/Zeitwert wieder, der dem ersten Wochentag entspricht, der nach der nächsten Woche liegt."
English: LocalDateTimeYesterday() Returns a date-time value corresponding to Yesterday.,"LocalDateTimeYesterday() Gibt einen Datums-/Zeitwert zurück, der dem Datum Yesterday entspricht."
English: StartsWith(String StartString) Returns True if the beginning of String matches StartString; otherwise False is returned.,"StartsWith(String StartString) Gibt True zurück, wenn der Anfang von String mit StartString übereinstimmt; andernfalls wird False zurückgegeben."
English: EndsWith(String EndString) Returns True if the end of String matches EndString; otherwise False is returned.,"EndsWith(String EndString) Gibt True zurück, wenn das Ende von String mit EndString übereinstimmt; andernfalls wird False zurückgegeben."
English: Contains(String  SubString) Returns True if SubString occurs within String; otherwise False is returned.,"Contains(String SubString) Gibt True zurück, wenn SubString in String vorkommt; andernfalls wird False zurückgegeben."
English: Date-time,Datum-Uhrzeit
English: Adds the value of one numeric expression to another or concatenates two strings.,Fügt den Wert eines numerischen Ausdrucks zu einem anderen hinzu oder verkettet zwei Zeichenfolgen.
English: Compares each bit of its first operand to the corresponding bit of its second operand. If either bit is 1 the corresponding result bit is set to 1. Otherwise the corresponding result bit is set to 0.,"Vergleicht jedes Bit des ersten Operanden mit dem entsprechenden Bit des zweiten Operanden. Wenn eines der beiden Bits 1 ist, wird das entsprechende Ergebnisbit auf 1 gesetzt. Andernfalls wird das entsprechende Ergebnisbit auf 0 gesetzt."
English: Performs a bitwise logical AND operation between two integer values.,Führt eine bitweise logische UND-Operation zwischen zwei ganzzahligen Werten durch.
English: Performs a logical exclusion on two Boolean expressions or a bitwise exclusion on two numeric expressions.,Führt einen logischen Ausschluss zweier Boolean-Ausdrücke durch oder einen bitweisen Ausschluss zweier numerischer Ausdrücke.
English: Field Information Caption: {1} The type of this field is: {2},Feldinformation Beschriftung: {1} Der Typ dieses Feldes ist: {2}
English: Remove Group,Gruppe entfernen
English: Compare with a value / another field's value,Vergleicht den Wert mit einem anderen Datenfeld.
English: (Use the Insert or Add key),(Verwenden Sie die Einfüge- oder Plus-Taste)
English: (Use the Delete or Subtract key),(Verwenden Sie die Entfernen oder Minus-Taste)
English: Max(Value1 Value2) Returns the maximum value from the specified values.,Max(Wert1 Wert2) Gibt den Höchstwert der angegebenen Werte wieder.
English: Min(Value1 Value2) Returns the minimum value from the specified values.,Min(Wert1 Wert2) Gibt den Mindestwert der angegebenen Werte wieder.
English: IsThisWeek(DateTime) Returns True if the specified date falls within the current week.,"IsThisWeek(DateTime) Gibt True wieder, wenn das angegebene Datum in die aktuelle Woche fällt."
English: IsThisMonth(DateTime) Returns True if the specified date falls within the current month.,"IsThisMonth(DateTime) Gibt True wieder, wenn das angegebene Datum in den aktuellen Monat fällt."
English: IsThisYear(DateTime) Returns True if the specified date falls within the current year.,"IsThisYear(DateTime) Gibt True wieder, wenn das angegebene Datum in das aktuelle Jahr fällt."
English: Crop,Zuschneiden
English: White,Weiß
English: Max(Value) Returns the maximum expression value in a collection.,Max(Wert) Gibt den maximalen Ausdruckswert in einer Sammlung wieder.
English: Min(Value) Returns the minimum expression value in a collection.,Min(Wert) Gibt den kleinsten Ausdruckswert in einer Sammlung wieder.
English: Single() Returns a single object from the collection.,Single() Gibt ein einzelnes Objekt aus der Sammlung zurück.
English: Returns the index of the current data row in a datasource. Note that this index is zero-based.,"Gibt den Index der aktuellen Datenzeile in einer Datenquelle zurück. Beachten Sie, dass dieser Index nullbasiert ist."
English: Search by code:,Suche über Code:
English: Font name:,Schriftartbezeichnung
English: Desaturate:,Entsättigen:
English: Take Picture,Bild aufnehmen
English: Cannot drop here,Bild aufnehmen
English: Move to children collection:,In Kindersammlung schieben
English: Empty Space Item,Leeres Feldelement
English: Close Document,Dokument schließen
English: Group Style,Gruppenformat
English: Panel,Bedienfeld
English: Do you want to correct the value?,Möchten Sie den Wert korrigieren?
English: Older;Last Month;Earlier this Month;Three Weeks Ago;Two Weeks Ago;Last Week;;;;;;;;Yesterday;Today;Tomorrow;;;;;;;;Next Week;Two Weeks Away;Three Weeks Away;Later this Month;Next Month;Beyond Next Month;,Älter;Letzter Monat;Anfang dieses Monats;Vor drei Wochen;Vor zwei Wochen;Letzte Woche;;;;;;;;Gestern;Heute;Morgen;;;;;;;;Nächste Woche;In zwei Wochen;In drei Wochen;Später in diesem Monat;Nächster Monat;Über den nächsten Monat hinaus;
English: Avg={0:0.##},Avg={0:0.##}
English: Sum={0:0.##},Sum={0:0.##}
English: Clear Summary Sorting,Sortierung der Summierung entfernen
English: Group Summary Editor...,Gruppensummen bearbeiten...
English: Loading data,Daten werden geladen
English: Append,Anhängen
English: Sticky note,Haftnotiz
English: Highlight text,Text hervorheben
English: Underline text,Text unterstreichen
English: Export form data to a file.,Formulardaten in eine Datei exportieren.
English: Import form data from a file.,Formulardaten aus einer Datei importieren.
English: Reply,Antworten
English: The current page number should be greater than 0.,Die aktuelle Seitenzahl sollte größer als 0.
English: An error occurred while exporting the form data from the document.,Beim Exportieren der Formulardaten des Dokuments ist ein Fehler aufgetreten.
English: Unable to import the specified data into the document form. {0} Please ensure that the provided data meets the {1} specification.,"Die angegebenen Daten können nicht in das Dokumentformular importiert werden. {0} Bitte stellen Sie sicher, dass die angegebenen Daten der {1} Spezifikation entsprechen."
English: Cannot save the PDF document with the following name: {0}.,Das PDF-Dokument mit dem folgenden Namen kann nicht gespeichert werden: {0}.
English: The document is trying to access an external resource by using the following URL:'{0}' Do you want to open it nevertheless?,"Das Dokument versucht, über die folgende URL auf eine externe Ressource zuzugreifen:'{0}' Möchten Sie es trotzdem öffnen?"
English: Page Height,Seitenhöhe
English: Document open password:,Kennwort zum Öffnen des Dokuments:
English: {0}%, {0}%
English: Contact Information:,Kontaktinformationen:
English: For example: 1 3 5 -12,Zum Beispiel: 1 3 5 -12
English: Formatting Rule Sheet Editor,Regel-Sheet-Editor formatieren
English: Rules available in a report:,Regeln stehen in einem Bericht zur Verfügung:
English: Add a style,Stil hinzufügen
English: Clear styles,Stil löschen
English: Delete unused styles,Löschen von nicht verwendeten Formatvorlagen
English: buttons to apply  borders,Schaltflächen zum Anbringen von Rahmen
English: Bullets and Numbering,Aufzählungszeichen und Nummerierung
English: Document Protection,Dokumentenschutz
English: Start enforcement,Anwenden beginnen
English: Decrease Paragraph Spacing,Absatzabstand verringern
English: Style based on:,Formatierung basierend auf:
English: Add line numbering,Zeilennummerierung hinzufügen
English: From edge:,Vom Rand:
English: Paste As:,Einfügen als:
English: Editing Permissions,Bearbeitungsberechtigungen
English: Cell Options,Zellen Optionen
English: Table Options,Tabellen Optionen
English: Tab stops to be cleared:,Zu löschende Tabulatoren:
English: View Navigator,Navigator anzeigen
English: View Selector,Selektor anzeigen
English: Adjust for daylight saving time,Auf Sommerzeit anpassen
"English: Do you want to edit all occurrences of the recurring appointment ""{0}"" or just this one?","Wollen Sie alle Ereignisse des aktuellen Termins ""{0}""oder nur diesen einen bearbeiten?"
English: Recurrence end,Wiederkehrendes Ende
English: Edit this occurrence,Bearbeite das Ereignis
English: Edit the series,Serie bearbeiten
English: Resource(s):‎,Ressource(n):
English: Delete the selected appointment(s).,Löschen der ausgewählten Termin(e).
English: Add change or remove words from your custom dictionary.,Ändern oder entfernen Sie Wörter aus Ihrem benutzerdefinierten Wörterbuch.
English: Caution: If you lose or forget the password it cannot be recovered. It is advisable to keep a list of passwords and their corresponding workbook and sheet names in a safe place. (Remember that passwords are case-sensitive.),"Vorsicht: Wenn Sie das Kennwort verlieren oder vergessen, kann es nicht wiederhergestellt werden. Es ist ratsam, eine Liste der Passwörter und der entsprechenden Arbeitsmappen- und Blattnamen an einem sicheren Ort aufzubewahren. (Denken Sie daran, dass bei Passwörtern zwischen Groß- und Kleinschreibung unterschieden wird)."
English: Bottom row,Untere Zeile
English: Right column,Rechte Spalte
English: Top row,Oberste Zeile
English: Justify distributed,Verteilt ausrichten
English: The selected border style can be applied by clicking the presets preview diagram or the buttons above.,Der gewählte Rahmenstil kann durch Klicken auf das Voreinstellungsvorschau-Diagramm oder die Schaltflächen oben angewendet werden.
English: Type the cell reference:,Zellbezug eingeben
English: Protect workbook for,Arebitsmappe schützen für
English: A cell you are trying to change is password protected.,"Eine Zelle, die Sie zu ändern versuchen, ist passwortgeschützt."
English: &Toolbar Name:,&Name der Werkzeugleiste:
English: Dock as Tabbed Document,Andocken als Registerkarten-Dokument
English: Close All Documents,Alle Dokumente schließen
English: Insert a bar chart. Bar charts are the best chart type for comparing multiple values.,Einfügen eines Balkendiagramms. Balkendiagramme sind der beste Diagrammtyp für den Vergleich mehrerer Werte.
English: Image Annotation,Bildanmerkung
English: Mixed,Gemischt
English: Load a chart from an XML file.,Öffnet ein Diagramm aus einer XML-Datei.
English: Save a chart to an XML file.,Diagramm als XML-Datei speichern.
English: Bottom Inside,Unten Innen
English: Top Inside,Oben Innen
English: Ragged,Ausgefranst
English: Waved,Gewellt
English: Image URL,Bild URL
English: Side Margins Enabled,Seitenränder Aktiviert
English: Min Indent,Minimum Abstand
English: Height to Width Ratio,Höhe-Breite-Verhältnis
English: Short Time,Kurze Zeit
English: Long Time,Lange Zeit
English: Show Others,Weitere anzeigen
English: Snap Mode,Snap-Modus
English: Allow Stagger,Staffelung erlauben
English: Resolve Overlapping Options,Überschneidende Optionen auflösen
English: Select &All,&Alles auswählen
English: Blue component should be in range 0..255,Der Blauanteil sollte im Bereich 0..255 sein
English: Green component should be in range 0..255,Der Grünanteil sollte im Bereich 0..255 sein
English: Red component should be in range 0..255,Der Rotanteil sollte im Bereich 0..255 sein
English: Brightness component should be in range 0..100,Helligkeit-Komponente sollte im Bereich 0.. 100
English: Invalid hexadecimal value,Ungültiger hexadezimaler Wert
English: Hue component should be in range 0..359,Farbton-Komponente sollte im Bereich 0..359
English: Opacity component should be in range 0..255,Die Deckkraft sollte im Bereich 0..255 sein
English: Saturation component should be in range 0..100,Die Sättigung sollte im Bereich 0..100 sein
English: Sa&ve Layout...,Layout s&peichern...
English: &Load Layout...,&Layout laden...
English: layoutControlItem4,layoutKontrolleElement4
English: layoutControlItem8,layoutKontrolleElement8
English: Show rows where:,Zeilen anzeigen welche:
English: Column/Band Chooser,Spalten/Bandauswahl
English: Drag and drop bands here to customize layout,Ziehen und Ablegen von Bändern zur Anpassung des Layouts
English: MultiRow,MultiZeilen
English: MultiColumn,MultiSpalten
English: Card Caption,Kartenbeschriftung
English: Maximum Card Rows,Maximale Kartenzeilen
English: Expand Current Bookmark,Aktuelles Lesezeichen aufklappen
English: PDF Viewer has finished searching the document. No more matches were found.,Beendet die Suche im gesamten Dokument. Keine weiteren Übereinstimmungen gefunden.
English: Document(s) in queue:,Dokument(e) in der Warteschlange:
English: &Bring to Front,In den &Vordergrund
English: &Send to Back,In den &Hintergrund
English: Top margin,Oberer Rand
English: Vertical pitch,Vertikaler Abstand
English: Number Down,Anzahl herunter
English: &Justify,&Ausrichten
English: &Underline,&Unterstreichen
English: Pivot Grid,Pivot-Raster
English: Show Printing Warnings,Druckwarnungen zeigen
English: Show Export Warnings,Exportwarnungen zeigen
English: Delete Cell,Zelle löschen
English: Cell Auto Height,Automatische Zellenhöhe
English: Style Name,Style-Name
English: Leave,Verlassen
English: Suppress and Shrink,Unterdrücken und verkleinern
English: Population Variance,Varianz der Bevölkerung
English: Standard Population Deviation,Standardabweichung der Bevölkerung
English: Average (Distinct),Durchschnitt (eindeutig)
English: Count (Distinct),Anzahl (eindeutig)
English: Summary (Distinct),Zusammenfassung (eindeutig)
English: Variance (Distinct),Varianz (eindeutig)
English: Population Variance (Distinct),Varianz (Population) (eindeutig)
English: Standard Deviation (Distinct),Standardabweichung (eindeutig)
English: Standard Population Deviation (Distinct),Standardabweichung (Population) (eindeutig)
English: Left Margin:,Linker Rand:
English: Label Height:,Label Höhe:
English: Label Width:,Label Breite:
English: Product Number:,Produktnummer:
English: Label Product:,Produktbeschriftung
English: Caution: If you lose or forget the password it cannot be recovered. It is advisable to keep a list of passwords and their corresponding document names in a safe place. (Remember that passwords are case-sensitive.)(2/2),Vorsicht: Wenn Sie das Kennwort verlieren oder vergessen  kann es nicht wiederhergestellt werden. Sie sollten eine Liste der Kennwörter und der entsprechenden Dokumentennamen an einem sicheren Ort verwahren. (Beachten Sie dass bei Kennwörtern die Groß-/Kleinschreibung beachtet wird.)
English: &Reenter password to proceed.,&Kennworteingabe zum Öffnen wiederholen.
English: Style &based on:,Stil &basierend auf:
English: To&p,&Oben
English: &Text to display:,&Text anzeigen:
English: ScreenTi&p:,Bildschirm T&ip:
English: Number of &rows:,Anzahl der &Zeilen:
English: &Number style:,Stil der&Zahlen:
English: Ar&chive,Ar&chivieren
English: C&ompany:,&Firma:
English: &Keywords:,&Schlüsselwörter:
English: &Manager:,&Manager:
English: &Find Next,&Weitersuchen
English: Fin&d,Suc&he
English: &Right,&Rechts
English: B&y:,U&m:
English: &By:,&Von:
English: E&very,&Alle
English: Day Editable Text of every Editable Text month(s),Tag bearbeitbarer Text jedes bearbeitbaren Textes Monat€
English: Don't print &weekends,Keine &Wochenenden drucken
English: T&ype:,&Typ:
English: Change the label of this item,Ändern Sie die Bezeichnung dieses Elements
English: Change how the time for this item is marked on your calendar,Die Angabe der Uhrzeit für dieses Element im Kalender ändern
English: Select style:,Stil auswählen:
English: TableRange,TabelleBereich
English: Source Name,Quellenname
English: &Style:,&Stil:
English: Merge and center cells with labels,Zellen mit Beschriftungen zusammenführen und zentrieren
English: Print quality,Druckqualität
English: Do you want to correct the value ?,Möchten Sie den Wert korrigieren?
